Baseline,K=1,K=5,K=10
0.064768821284733,0.06005824776484,0.057543378523156,0.057972318529377
0.066786891854029,0.061844049221782,0.059220359702008,0.059669594496888
0.068696577751628,0.063499680964208,0.060758697131502,0.061229635410311
0.070269995863102,0.06478053760445,0.061906430202232,0.062401606531367
0.070886896357322,0.065020541311807,0.061976354038651,0.062501572719332
0.071520391591789,0.065258262465339,0.062037234766176,0.062593717365706
0.07518093308375,0.068745042090051,0.065447945002236,0.066020732092947
0.0781695590949,0.071489853884679,0.06808720596627,0.068680844109941
0.078935826504363,0.071815659977508,0.06822008961795,0.068848380192697
0.079667675193697,0.072075902226098,0.068275477873525,0.068940541192866
0.082862760948567,0.075003283779728,0.071083799369417,0.071773405939268
0.085783314622868,0.077615054981384,0.073561384031984,0.074277880259664
0.087573798067103,0.078976627760959,0.074736730533794,0.075488616941383
0.089277624530286,0.080220151906715,0.075782469694466,0.076571836588187
0.090942241583899,0.081404599932267,0.076759953838877,0.077588801992007
0.092570570371654,0.082529500246489,0.07766998092112,0.07853981220296
0.094189801560633,0.083632362254243,0.078548887114094,0.079462066874428
0.095779090827418,0.08468183923178,0.079367299498609,0.080325123101896
0.097343087762073,0.085683210258108,0.080130732706174,0.081134462791697
0.098878538264463,0.086634689584552,0.080836266521168,0.081887560846097
0.100376577480039,0.087532339867747,0.081477247883095,0.08257877961031
0.101756662956195,0.08827562678261,0.081951628926389,0.083105478091698
0.102793868156824,0.088605711275743,0.081987597986241,0.083197733115082
0.103866615374722,0.088953386892961,0.082035242985683,0.083302911136017
0.107365328279064,0.092069971277089,0.084992015404989,0.086295890188282
0.110531578328915,0.094780830075902,0.087514243093332,0.088859150948336
0.112682677558752,0.096293732760215,0.088760579809713,0.090160016852472
0.114567474661861,0.09746296073515,0.089633894948555,0.091093045860204
0.115823274439446,0.097873527646192,0.089696989559699,0.091224614901906
0.117112734425362,0.0982898091669,0.089756663317631,0.091354639785027
0.120114432224146,0.100708621720165,0.091925187859553,0.093578663032334
0.122906704245131,0.102857991942288,0.093803149454772,0.09551575308695
0.124966941431239,0.104120265166826,0.094728609423616,0.096512060951649
0.126981706911452,0.105295486886089,0.095553367772209,0.097410324578923
0.128977746934721,0.106419093860951,0.096316975539716,0.098249297039867
0.130954627589795,0.107494152358572,0.097020948141313,0.099031136731672
0.132910708137317,0.108529626599156,0.097670729590429,0.099762871263648
0.134851186211033,0.109520396200276,0.09826513872948,0.10044164170654
0.136771512696239,0.110469066170894,0.098804371101845,0.101068714342881
0.138685833010678,0.111385346080812,0.099301509645399,0.101655952214483
0.140594111949443,0.11227949856136,0.09976411394835,0.102212245407174
0.14253701729849,0.113191289826098,0.100238965845205,0.102782253939723
0.14462195844325,0.114259065329157,0.100874534320965,0.103513056902516
0.146623410420882,0.115193156539925,0.101358823977921,0.104095975225805
0.148342614269827,0.115736014026882,0.10141076398173,0.104253932732738
0.1500682532591,0.116254691810567,0.101427273613372,0.104379043662703
0.152597775771819,0.117831057110607,0.102572257031774,0.105625651174119
0.155044339122177,0.119273489840291,0.10356652097525,0.106724694995027
0.157155012743047,0.120243487775222,0.104037298764198,0.107309380255869
0.159252887798114,0.121166967818067,0.104447243331812,0.107836760416545
0.161346020378334,0.122066582951344,0.104819084688362,0.108330307828177
0.163440329022599,0.122941048860719,0.105154688378316,0.108790540088412
0.165534906787525,0.123801385362393,0.105462218270071,0.109227148486286
0.167632400765376,0.124640011196834,0.105737366569869,0.109634259150834
0.16972836917388,0.125462215560869,0.105982296299997,0.110015538652794
0.171828534661557,0.126266020450641,0.106198334747874,0.110370866615956
0.173925934082419,0.12705367984133,0.106384087140763,0.110700505047692
0.176029301188921,0.12782672968709,0.106545007390396,0.111008287740059
0.178130743341332,0.128586997726477,0.106678895032509,0.111293837166418
0.180237135561206,0.129323137928124,0.106780298397844,0.111548817317675
0.18233408101848,0.130002094484981,0.106816088896072,0.111739045321261
0.184441935472264,0.130668870653342,0.106830620398922,0.111910482958013
0.186327982110991,0.131138220416578,0.10656052002307,0.111827721298433
0.18825324116513,0.13163003963491,0.106311113101417,0.111766328467515
0.190270236344207,0.132197629648878,0.106157076213737,0.111793882883168
0.192335090736661,0.132810710805608,0.106053142600062,0.111870653378643
0.194503984724969,0.133531239038694,0.106078414430448,0.112070391872946
0.196679299805385,0.134243486436367,0.106087520691353,0.112256407615157
0.198393707219419,0.134422839008258,0.10540301358471,0.111798743831598
0.200172048674822,0.134669180568096,0.104788339893645,0.111411377832162
0.202196624379766,0.135226953918441,0.104552729700319,0.111385286610696
0.204243646213366,0.135807944706201,0.10434009230038,0.111383074129432
0.206306499604693,0.136399741142088,0.104134182131957,0.111389466526366
0.208414238426649,0.137040356452891,0.103983334543909,0.111449844655232
0.210641341863999,0.137826719556896,0.104011473086408,0.111680242665866
0.212874793756837,0.138605982753958,0.104025330180082,0.111898811908719
0.214644484583778,0.138826793095338,0.103284183241092,0.111425712423219
0.216530614290817,0.139181037783136,0.102704937151071,0.11110720800063
0.218783171453379,0.139990865093464,0.102721564609396,0.111342103417467
0.221040327227829,0.140796415086847,0.102728294991495,0.111569365633598
0.222876285051511,0.141090144561255,0.102024632385049,0.111152149947065
0.224782693011538,0.141466903612832,0.101416813972692,0.110828714620442
0.22692839269687,0.142168102247297,0.101229244529303,0.110897959690152
0.229089292990394,0.142881789313481,0.101053403186269,0.11098015894543
0.231261803195027,0.143599533062096,0.100877176675605,0.111064254668735
0.233470014952203,0.144355322766224,0.100746135822606,0.111192241231526
0.235776713593011,0.145238198736269,0.100780432201377,0.111474471287942
0.238087545484348,0.146110561523964,0.100795673914187,0.111740937796402
0.240153349937399,0.146695682286686,0.100377997264194,0.111627428388525
0.242233801416926,0.14728468581482,0.099956454902848,0.111514056288043
0.244332236859943,0.147887895206401,0.099547319396659,0.111415262277301
0.246495879286281,0.148571739951293,0.099244587549269,0.111415731239636
0.248840175900318,0.149495725691684,0.099276149148081,0.111719775058675
0.251184502063348,0.15040646251112,0.099284955085434,0.112004970121094
0.25319166823471,0.150891720975415,0.098650091452359,0.111726763862083
0.25526165749478,0.151452579343802,0.098112403344346,0.111540428896671
0.257521110015601,0.152275415167137,0.097946741628086,0.111689567164282
0.259789984607744,0.153106515833929,0.097788136271693,0.111847603762951
0.262050862035525,0.153936058955413,0.097612578946289,0.111996757042787
0.264320418205259,0.154773963059906,0.097441289075398,0.112153331097385
0.266594043008963,0.155633610651644,0.097284378623056,0.112330050217619
0.268877908933162,0.15649521660704,0.097126238197628,0.11250785400439
0.27117192244821,0.157357809578662,0.096965366267346,0.112685421750844
0.273475285318136,0.158227587943016,0.096807379261638,0.112869121773961
0.275785016770947,0.159123381534966,0.096669190909525,0.113078216280244
0.278121379391144,0.160044196945166,0.096564602160638,0.113318853955111
0.280535634849041,0.161067039397077,0.096609849085051,0.113692440081245
0.282956157506354,0.162080393330855,0.096637585884961,0.114052207036983
0.285104577146558,0.162738589368811,0.096081157767566,0.113921299198536
0.287306082331105,0.163460770393245,0.09561385118794,0.113872185576749
0.289662791769844,0.164407293275039,0.095489246273819,0.114121688719759
0.292027799151323,0.165359372309421,0.095368808987684,0.114377475939559
0.294392647721532,0.16631681153307,0.095243815836966,0.114635133095559
0.296763367767616,0.167275963378115,0.095115079082187,0.114892887850751
0.2991269503312,0.168242908069728,0.094979046727995,0.115152843679166
0.301500428705494,0.169210267362704,0.094841128031579,0.115413083938875
0.303883892830557,0.170178122580845,0.094701657899079,0.115673830081904
0.30627330584553,0.171148779750528,0.094560030609561,0.115936236958743
0.308657431774281,0.172128950708902,0.094414730268365,0.116203814853822
0.311068535210458,0.173137934357066,0.094313138368536,0.116510223637667
0.313548609719768,0.174244614764889,0.094365906384435,0.116948529653547
0.316036386387683,0.175344052316751,0.094405278178518,0.117376686151513
0.318287162667498,0.17612189029554,0.093875154905416,0.117346891949324
0.320551496000159,0.176906468947423,0.093349813340987,0.117325380121784
0.322830529271311,0.177708733587319,0.09285220990447,0.117330014427221
0.325162274616803,0.178593635632678,0.092491156001067,0.117450184359999
0.327644181247509,0.179721826841955,0.092537195531011,0.117907074843729
0.330129198689426,0.180843893963359,0.092573820618662,0.118356740041802
0.332302577484496,0.181517554807974,0.091806882849892,0.118168139847148
0.334526099829756,0.182263471684594,0.091154760680087,0.118078770461405
0.336910110173686,0.183273451587615,0.090955748886603,0.118359033220664
0.339299550776994,0.184292763049741,0.090772544803615,0.118654065313068
0.341682476008058,0.185316469485953,0.090584072638953,0.118951250976725
0.344068586006227,0.186344240414168,0.090398155642236,0.119253709561847
0.346442540078053,0.18738073766046,0.090206396197098,0.119561045643302
0.348825200929606,0.188419356789396,0.090019053970755,0.119873183187545
0.351216785757621,0.18945977499865,0.089835774981415,0.120189726517741
0.353611314851934,0.190505410479022,0.089655372042708,0.120512466729473
0.35599276603323,0.191565617350667,0.089474831676696,0.120846502480954
0.358401873678703,0.192657632353224,0.089353205261365,0.121227500811326
0.36088279909754,0.193853144040024,0.089421491425225,0.121756673327355
0.363372787128791,0.195041793509952,0.089479669616845,0.122277706094996
0.365679125875748,0.196047575190979,0.089119738853135,0.122507308828587
0.367998339417736,0.197051314242526,0.088755612905271,0.122735729826433
0.370331120928421,0.198057738269665,0.088399763911338,0.122971574828003
0.372708027942372,0.199115499637535,0.08814538732938,0.123284791440858
0.375203958020408,0.200342345159522,0.088219185663177,0.123844508615078
0.377709384230408,0.201559877817152,0.088280868675123,0.124393732015422
0.380046055861526,0.20266878940462,0.088022478221354,0.124744588870156
0.382397425838526,0.203772397923002,0.087758965911046,0.125091515445686
0.384763858377853,0.20487491433061,0.087501677542719,0.125442166843705
0.387152150662571,0.206001248461932,0.087291375902282,0.125829340550778
0.389578916087062,0.207212374483342,0.087227686239208,0.126333092832107
0.39201263044672,0.20842376982879,0.087165252273719,0.126838896061859
0.394435742137277,0.209648244456426,0.087102621228179,0.127355179782796
0.396866853402196,0.210871008129712,0.08703811028524,0.127870858640162
0.399286851946998,0.212107310626794,0.086973456079387,0.128397446642855
0.401715527053068,0.213341408278258,0.086906874599885,0.128923094046648
0.404129837963372,0.214591164678084,0.086839937087642,0.129461175889965
0.406578664573411,0.215847203082819,0.086809351740808,0.130018177939377
0.40910490812529,0.217143916549687,0.086906660853229,0.130651244540125
0.411647806200753,0.218426647207744,0.086990129504197,0.13126980478585
0.41394371736921,0.219697629738416,0.08678929568113,0.13177986636512
0.416269471864721,0.220970805128609,0.086608400350632,0.132300206419613
0.418687862408502,0.222340694269424,0.086651050881544,0.132970380473717
0.421126885396638,0.223697554873231,0.086686800094908,0.133629712423019
0.423586945747614,0.225040290697987,0.086713435783486,0.134276537690445
0.426055072849034,0.226381779580244,0.086735972817928,0.134921968782884
0.428495770860627,0.22775734263613,0.086768843669514,0.135596805080902
0.43094833288347,0.229127621109309,0.086796293639287,0.13626691987309
0.433386349788391,0.23051713401683,0.086826942622471,0.136953264494444
0.435835354035673,0.231902271366768,0.086853265093083,0.137635989250389
0.438265491767778,0.233309968496517,0.08688395817077,0.138337876324238
0.440740769128216,0.23470429038688,0.086933555010593,0.139037200866396
0.443313803749859,0.236089015209016,0.087062676131093,0.139756430230018
0.445911215229108,0.237453964825044,0.08717569521458,0.140456124770079
0.448189280759916,0.238911182406022,0.087073772817582,0.141154876295393
0.450494584435685,0.240351744830231,0.086965408611579,0.141840882840746
0.452826656467445,0.241778578138987,0.086860143247232,0.142519724639035
0.455226701362294,0.243197640278723,0.086811421546712,0.143212678186777
0.457802103015226,0.244623743398896,0.08695606152217,0.143973432347755
0.460399179306421,0.246029053565092,0.087082556159892,0.144713408308756
0.462524845474298,0.247542967229014,0.086857552238399,0.145425731401513
0.464713630286173,0.249035323848584,0.086667066600867,0.146135584454586
0.467051163401509,0.250490148176561,0.08659238777887,0.146856253029736
0.469448703525673,0.251939647331382,0.08658398959224,0.147595636029315
0.471990318686747,0.253396008869784,0.086745823082261,0.148393438190749
0.474563143414961,0.254826671673052,0.086896680421613,0.149169107264901
0.476519530756234,0.256240866660768,0.086343953874078,0.149722734586642
0.478560756919175,0.257675717366913,0.085918425598431,0.150334467913257
0.480821202491108,0.259211057720526,0.085911901929846,0.151150009879612
0.483152613008732,0.260727810231,0.085965363653344,0.151971182576246
0.485646790948483,0.262217717882146,0.086155029711366,0.152812494665572
0.488179583142861,0.263674579832914,0.086328454665846,0.153624358382075
0.490029448954706,0.26524412512935,0.085932949391942,0.154361165609387
0.491975031460492,0.266811770614846,0.085641886651402,0.155129980761851
0.494169318995326,0.268432059175009,0.085724268567559,0.156047386219082
0.496380567406427,0.27004223863958,0.085818614782604,0.156962332954937
0.49853436365204,0.271696327043779,0.085926981443558,0.157916528172518
0.500697063486342,0.273364791398438,0.086072699983819,0.158893529856899
0.502781716639593,0.275167480294035,0.086359778489311,0.160013982982414
0.504914829679916,0.276930618826402,0.08663135755258,0.161100310326516
0.507099508000781,0.278650688211036,0.086879351332996,0.16214734828632
0.509301650784606,0.280361364293356,0.087122228321155,0.163186169145564
0.511401978019352,0.282178995525244,0.087427369457391,0.164324925050692
0.513606800881688,0.283922721260451,0.087712911471322,0.16540158901655
0.516040010264197,0.285518650552957,0.087984522411565,0.166360216971167
0.518530910466172,0.287066124058623,0.088225611177799,0.1672734510621
0.520146694683427,0.28923274593287,0.088577531563414,0.168697571831059
0.52188501219139,0.291320125755786,0.088927777515064,0.170060426045666
0.523928794247222,0.293226748612458,0.089294888763293,0.171287822459934
0.526002211481358,0.295111346281342,0.089655752386494,0.172497216741358
0.52802644380804,0.297040370152021,0.090040350268883,0.173747953727887
0.530065045783585,0.298958848537182,0.09042202336283,0.174990421089781
0.531977664480566,0.300983307756843,0.0908561021624,0.176329512209724
0.533954728846768,0.302956223417249,0.091270723998528,0.177624223628957
0.535997055415152,0.304876602509437,0.091664220868405,0.178873423576766
0.53814823754373,0.30672046997005,0.092038226865626,0.180058779360379
0.540521183990379,0.30842606435625,0.092397407570296,0.181132978385974
0.542964603585993,0.310071912875402,0.092720788732229,0.182152115937875
0.544342392187474,0.312369328443922,0.093100174438633,0.183696443855234
0.545951898195409,0.314527970340907,0.093484034576187,0.185134483058281
0.548295636867215,0.316265011901727,0.093872555778098,0.186243982023283
0.550707717005677,0.317943213465711,0.094227856458937,0.187300115466979
0.552026356559896,0.320177443657066,0.094486547655094,0.188772025480856
0.553498537463309,0.322336036259285,0.094790902191016,0.190198019256504
0.555341969148776,0.324339314574,0.095216422217549,0.191533012674772
0.55730539469708,0.326267145118677,0.095650508681226,0.192812691402753
0.559562011573158,0.328031694342376,0.096090246042204,0.193966000627469
0.561890841358368,0.329732748780566,0.096493869048471,0.19506174883726
0.563153275839316,0.331925955855402,0.096774738538747,0.19652097838808
0.564599735878231,0.334032301237822,0.097100776999235,0.197924347447124
0.566802580163695,0.335811451507477,0.097567758270802,0.199101596166793
0.569070761307028,0.337532795925765,0.098006490892983,0.200228068177162
0.570421792495936,0.339796646185466,0.098570131115367,0.201815101157423
0.571846266050673,0.3420040309457,0.099123906385785,0.203356927023133
0.573337812248716,0.344160439827599,0.099676932611107,0.2048604143519
0.574998097465095,0.346215519738764,0.100226253626778,0.206284446946786
0.577106769220154,0.348029402264334,0.100758923513519,0.207513583912204
0.579276329059666,0.3497844110058,0.101252783671551,0.208688638009817
0.580400240118128,0.352064307652037,0.101792986661346,0.210296840629799
0.581632454635174,0.354281594034578,0.102347696154212,0.211860794869524
0.583206362516857,0.356360285538121,0.102973055763561,0.213330602135363
0.58479573960276,0.358419015782906,0.103606434102305,0.214788709252109
0.586272933495587,0.360543086065015,0.104288068621785,0.216311896413362
0.587818893036526,0.362609531618209,0.104951248511076,0.217787157596253
0.589434668459854,0.364616738604519,0.10559165606785,0.219212214162437
0.591157458248862,0.366554742936437,0.106216987084853,0.220580259643991
0.59308706625939,0.368395764614888,0.106846537411689,0.221871760473026
0.595076167888221,0.370175949145334,0.10743122449375,0.223106582585921
0.596070887227449,0.372422564002666,0.108106167811243,0.224743831099747
0.597198545531828,0.374605946815513,0.10880188525432,0.22633664166064
0.598633931052913,0.376693179742817,0.109574227834035,0.227867121707187
0.600079299875616,0.378763479811514,0.110351966641877,0.229387557452185
0.601396943624114,0.380914142727113,0.111198063766834,0.230989512767193
0.602786959911678,0.383002790574422,0.112014227125137,0.232537400802201
0.604249835253698,0.385028338892598,0.112797167074153,0.234029634778579
0.605816734916031,0.386982300723099,0.113549219184844,0.235459208816465
0.607569321978289,0.38884142186281,0.114275655687488,0.236806696367756
0.609402278280785,0.390627710670758,0.114948737167744,0.23808608697601
0.610309333886741,0.392856918002234,0.115812900791424,0.239775964805221
0.611316674949471,0.395037088117279,0.116686860529952,0.241429957918632
0.612563871989535,0.397184186294624,0.117653830302628,0.243071940866345
0.613850628168616,0.399292057765185,0.118604413458624,0.244681121868639
0.615093137025836,0.401422690433188,0.119585255799719,0.246317313222985
0.616398472165763,0.40349506501256,0.120529251758073,0.247900943377252
0.617573086779279,0.40564841272636,0.121549354531551,0.249568829856338
0.618803594539872,0.407748656549743,0.122537342561862,0.251189413675838
0.61996035774861,0.409889043840601,0.123570455476835,0.25285474810503
0.621161347047753,0.411984308610089,0.124577799313549,0.254480664495894
0.622314893157224,0.414100335145744,0.125614960577527,0.25613248253381
0.62350839131514,0.416173302006825,0.126627254112154,0.257746825569737
0.624640339462198,0.418275286358012,0.127676627924285,0.259395554577458
0.625816630222069,0.420330400246237,0.128697394216857,0.261002975437321
0.626925238949999,0.422417776023386,0.129758870722691,0.262648395415869
0.628088173586045,0.424450306414999,0.130784101506277,0.264244445403255
0.629143845218275,0.42653978152313,0.131872554444481,0.265903877506333
0.630223055193024,0.428596428998513,0.13294512835121,0.267536300787617
0.631192020999584,0.430715361351117,0.134089427314268,0.269238224574743
0.632235133702536,0.432765546543889,0.135184770704187,0.270876704685808
0.633352647156765,0.434745560483559,0.136227871244427,0.27244985038944
0.634559116815829,0.436651362525469,0.137214271806291,0.273952564538346
0.635896336302135,0.438471919301269,0.138133638433869,0.275371304511991
0.637311048695116,0.440215436236694,0.138987310240801,0.276716107582206
0.637952886874245,0.442360485471076,0.140230955635228,0.278492925686453
0.638767484817209,0.444397034699931,0.141393886256955,0.280163893584917
0.640036328427673,0.4461882002521,0.14233200643416,0.281576175474325
0.641374225209917,0.447906689103576,0.143207698933311,0.28291875273393
0.641989841141026,0.449998774877188,0.144478153826167,0.284674206512905
0.642684144413079,0.452039172958114,0.145719329132424,0.286382356781235
0.643483026349395,0.45405315005734,0.146946798045168,0.288060423334179
0.644344760674208,0.456002734050587,0.148123851757044,0.289678016440058
0.645272530459417,0.457883916761043,0.14924440969663,0.291230552099546
0.646278481128803,0.45969072215568,0.150299631999574,0.292710467011904
0.647395276111033,0.461408140125588,0.151269026661562,0.294099193761861
0.648582633366171,0.46304909457625,0.152168428447439,0.295413221827241
0.649229908986082,0.464966919058554,0.153410493015395,0.297050959864689
0.649920760271826,0.466832694674253,0.154617781111364,0.298642506660496
0.650666777490709,0.468639466295352,0.155779693513225,0.300178988368742
0.651497188594067,0.470377484126577,0.156876946921648,0.301645429240876
0.652499647064586,0.472016651067233,0.157854110423461,0.302997351389864
0.653558435308765,0.473584495682599,0.158765316543341,0.304279859013299
0.654186899803085,0.475275866026893,0.159924472310663,0.305757591168953
0.654873717197783,0.476921282015667,0.161045611135024,0.30718966543111
0.655641997667,0.478542537762547,0.162119916443554,0.308582306843572
0.656423972096846,0.48012371331593,0.163165815265063,0.309939587906475
0.657170047748408,0.481688535679851,0.164220806334038,0.311292739849991
0.657934393090685,0.483209157015883,0.165241985922246,0.312605981171898
0.658653818056405,0.48471980134999,0.166280956497179,0.313922605866429
0.65939253809051,0.48618583710242,0.167284060133164,0.315198243615019
0.66008586540131,0.487644430023329,0.168306924458681,0.316479446235835
0.660807415798696,0.489052550698761,0.169284085376684,0.317712023285674
0.661456511616666,0.49046583688416,0.170305926374406,0.318968728904102
0.662113735445893,0.491841296476231,0.171300071762292,0.320192146091128
0.662692039794179,0.493231462645973,0.172349217767207,0.321449344528522
0.663301051133113,0.494570897127302,0.173348285827551,0.322655897993765
0.663940449308645,0.49585835317426,0.174294371968005,0.323810014965159
0.66458938839808,0.497116891522338,0.175204957847251,0.324932449853182
0.665196876293819,0.498406008361149,0.176126899339542,0.326077299912361
0.665840394628512,0.499634095464164,0.176982515270024,0.327159215454482
0.666159141157341,0.50100407012491,0.178162945774582,0.328467875451394
0.666515772415742,0.50231791414828,0.179287210779625,0.329720346876784
0.666911130105261,0.503573004343601,0.180350936011598,0.33091342549298
0.66734287892074,0.504779001845677,0.181348435305122,0.33205014228044
0.667807070157991,0.505963466514452,0.182264791087083,0.333139501675094
0.668298286837703,0.507090711114255,0.183118901653313,0.334170167681454
0.668375343424012,0.508478074052162,0.18442479886619,0.335548361228282
0.668482237584485,0.509812376192234,0.185673030247613,0.336871943915155
0.668620942730094,0.511089874289018,0.186858286109919,0.338136625371871
0.668815295365436,0.512290429121799,0.187947614005533,0.339316659968478
0.6691360196755,0.513356863657639,0.188849339669993,0.340339559396926
0.669477691527033,0.514367762404546,0.189687619432487,0.341304379958859
0.669531734996176,0.515528686404516,0.190891677829351,0.342515464335303
0.66960100390502,0.516645459503329,0.192043868178411,0.343679781407195
0.669683313325487,0.517717874736539,0.193142191489723,0.344796475154622
0.66976702844234,0.518752931916572,0.19419900254711,0.345875009365679
0.669822003357768,0.519772569508981,0.195254280944588,0.346945328722284
0.669897014701457,0.520737840683262,0.196236129838916,0.347954036874653
0.670021751381544,0.521621648238721,0.197101219737014,0.348866887798146
0.670152605992261,0.522457898009172,0.197907752675465,0.349728529816523
0.670203551578944,0.523255467273475,0.198946963773347,0.350669142372762
0.670231065742317,0.524042510124225,0.199960055160275,0.35159366862039
0.670163504494571,0.524890926485652,0.200999116147857,0.35256633367005
0.670088146630334,0.52570679889569,0.201989947342567,0.353500959866996
0.670006368297226,0.526487059653512,0.202928220710833,0.354393972843027
0.669913794159735,0.527230410622923,0.203834986862313,0.355253617664503
0.669799093837631,0.527937645084349,0.204775524777693,0.356108180930152
0.669673458671056,0.528612022751272,0.20566026987287,0.356921391040803
0.669540487345222,0.529249570882393,0.206471463051272,0.357683382089666
0.669396311897393,0.52985017255356,0.20722621345666,0.358401379769403
0.669340148459123,0.53028310872646,0.208109484352197,0.359077671069062
0.66923472882438,0.530724306902654,0.208952411661774,0.359743130124766
0.669000972766,0.531254560817181,0.209735953043483,0.360437163276324
0.668744869931815,0.531756060928264,0.210467576265831,0.36109394678644
0.668676335743039,0.53200532165469,0.211249435303399,0.361625795636604
0.66853335538132,0.532283128422249,0.212008075004897,0.362166087611062
0.668196809900571,0.532705491760253,0.212763032826045,0.362791439109159
0.667835780168611,0.533098472237989,0.213471377729718,0.363381446102889
0.667673740823646,0.533241696801928,0.21422023727583,0.363843541493395
0.667476059831737,0.533370939853721,0.214933722759888,0.364283993418043
0.667244577736887,0.533482253767692,0.215603572395309,0.364696957812356
0.666958572623806,0.533594915222164,0.216249699999917,0.365102250880832
0.666613999891221,0.533711785556912,0.21687324936187,0.365502040438529
0.666194854081689,0.533848613119925,0.217497187899315,0.365915378288472
0.665662957013557,0.534045015622444,0.218182138662181,0.366391437074328
0.665084161622312,0.534231067079115,0.218827723290723,0.366846397513074
0.664978655459146,0.533913341419642,0.21924143878592,0.366907243244293
0.664819536377425,0.533595324123575,0.219633587085162,0.366960218309543
0.664586596703725,0.533296541127022,0.220017992631068,0.367022651892762
0.664217621885553,0.533078415676505,0.220450133244976,0.367154509710437
0.663548919755235,0.533103716379233,0.221078592255065,0.367515407659689
0.662825345740426,0.533125271929663,0.221673190855129,0.367861404562035
0.662729875057119,0.532500317246624,0.221898352820547,0.367669462203821
0.662494849240412,0.531959107602953,0.222175197802436,0.367550488677916
0.661910111945403,0.531711979012208,0.222692334173723,0.36770944042715
0.661235200999561,0.531498408193975,0.223214589789025,0.367892071495153
0.660427741390163,0.531361789111133,0.223795318288028,0.368146959737171
0.659560279112332,0.531223462453629,0.224341562322364,0.368387908741132
0.659229940330614,0.530538031876267,0.224602572633913,0.368184927540386
0.658774727522131,0.529919316982796,0.224897973625487,0.36803767720552
