gt_x,gt_y,K=1_pred_x,K=1_pred_y,K=5_pred_x,K=5_pred_y,K=10_pred_x,K=10_pred_y,baseline_pred_x,baseline_pred_y
0.801496405223354,18.4462888982733,0.801496405223354,18.4462888982733,0.801496405223354,18.4462888982733,0.801496405223354,18.4462888982733,0.801496405223354,18.4462888982733
0.801495899002828,18.4462889306285,0.801476898680705,18.4462908567164,0.801476898680705,18.4462908567164,0.801486398841766,18.4462898936724,0.801476898680705,18.4462908567164
0.801495392782303,18.4462889629837,0.801457470361412,18.4462928073059,0.801457470361412,18.4462928073059,0.801476431571857,18.4462908851448,0.801457470361412,18.4462928073059
0.801494886561778,18.4462889953389,0.801438120265475,18.4462947500419,0.801438120265475,18.4462947500419,0.801466503413626,18.4462918726904,0.801438120265475,18.4462947500419
0.801494381972802,18.4462890274416,0.801418848392893,18.4462966849243,0.801418848392893,18.4462966849243,0.801456615182847,18.446292856183,0.801418848392893,18.4462966849243
0.801494728181218,18.4462889278539,0.801399654675538,18.44629861196,0.801399654675538,18.44629861196,0.801447191428378,18.446293769907,0.801399654675538,18.44629861196
0.801495074389634,18.4462888282662,0.801380503518435,18.4463005347227,0.801380503518435,18.4463005347227,0.801437788954035,18.4462946814945,0.801380503518435,18.4463005347227
0.801515124773638,18.4462858168395,0.801361359394736,18.4463024567792,0.801361359394736,18.4463024567792,0.801438242084187,18.4462941368094,0.801361359394736,18.4463024567792
0.801535951108676,18.4462826907445,0.801341427424157,18.446304457935,0.801341427424157,18.446304457935,0.801438689266417,18.4462935743397,0.801341427424157,18.446304457935
0.801519238815752,18.4462851221127,0.801319881424006,18.4463066211382,0.801319881424006,18.4463066211382,0.801419560119879,18.4462958716254,0.801319881424006,18.4463066211382
0.801493404518546,18.4462889039618,0.801298205896203,18.4463087973459,0.801298205896203,18.4463087973459,0.801395805207375,18.4462988506539,0.801298205896203,18.4463087973459
0.801493308923916,18.4462888725681,0.801278284458339,18.4463107920854,0.801278284990285,18.4463107973908,0.801385796858312,18.446299833995,0.801278285600207,18.4463108034565
0.801493254405134,18.4462888350891,0.801259445479086,18.446312673492,0.801259447003755,18.4463126887114,0.801376350418944,18.4463007590543,0.801259448823198,18.4463127067857
0.801493265121065,18.4462887893413,0.801240647234579,18.446314545981,0.801240650228709,18.4463145758944,0.801366957110168,18.4463016769866,0.801240653934399,18.4463146126626
0.801493275836997,18.4462887435935,0.801221883485955,18.4463164102528,0.801221888417781,18.4463164595669,0.801357581191352,18.4463025922432,0.801221894723216,18.4463165220518
0.801492891497196,18.4462887591235,0.801203149652227,18.446318266818,0.801203156983814,18.4463183401897,0.801348022841386,18.4463035356957,0.801203166628229,18.4463184356397
0.801492498588992,18.4462887759853,0.801184463497406,18.4463201139591,0.801184473683159,18.4463202159799,0.801338484183036,18.4463044764881,0.801184487418105,18.4463203517351
0.801492223533374,18.4462887754136,0.801165843170919,18.4463219499255,0.801165856657063,18.4463220851162,0.801329037498614,18.446305404338,0.801165875237814,18.446322268523
0.80149225586394,18.4462887281939,0.801147283695113,18.4463237752479,0.801147300923708,18.4463239480987,0.801319775064562,18.4463063048928,0.801147325110095,18.4463241865183
0.801512381552743,18.4462856316637,0.801128767348017,18.4463255917005,0.80112878876053,18.4463258067069,0.801320581005536,18.4463056777093,0.801128819319555,18.4463261075405
0.801532507241546,18.4462825351335,0.801109473889193,18.4463274795656,0.801109500129055,18.4463277432719,0.801320998583304,18.4463050882084,0.801109538149666,18.4463281170369
0.801516565197915,18.4462849182661,0.801088595377748,18.4463295173088,0.801088627346654,18.4463298388845,0.801302590039064,18.4463073162519,0.801088674346124,18.4463303002316
0.801491992704039,18.4462886125972,0.801067579055241,18.4463315632557,0.801067617297473,18.4463319482786,0.801279797525979,18.4463102056742,0.801067674256554,18.4463325065743
0.801490893126268,18.446288738427,0.801048218596702,18.4463334431777,0.801048263082644,18.4463338914281,0.801269569391196,18.4463112277481,0.801048330059357,18.4463345470391
0.801490824642944,18.4462887075032,0.801029919524102,18.4463352154732,0.801029970349862,18.4463357280056,0.801260387523148,18.4463121179374,0.80103004757922,18.4463364830168
0.801490374183914,18.4462887372396,0.801011699639407,18.4463369755488,0.801011757213463,18.4463375565917,0.801251054382037,18.4463130336176,0.80101184542811,18.4463384178964
0.801489896179338,18.4462887713503,0.800993534641624,18.4463387257846,0.800993599377225,18.4463393796256,0.801241735033804,18.4463139478546,0.800993699322836,18.4463403542159
0.801489418174762,18.446288805461,0.800975442789598,18.4463404644526,0.800975515088681,18.4463411952754,0.80123245237713,18.4463148575658,0.800975627499462,18.4463422900042
0.801488940170187,18.4462888395717,0.800957425315904,18.4463421914721,0.800957505575211,18.4463430034179,0.80122320702661,18.4463157626978,0.800957631183562,18.446344225093
0.801488792040479,18.4462888217752,0.800939482225226,18.4463439068802,0.800939570836813,18.446344804053,0.801214163920487,18.4463166373044,0.800939710373441,18.4463461594385
0.801488648623097,18.4462888032371,0.80092159862029,18.4463456121349,0.800921695978857,18.4463465986761,0.801205153029519,18.4463175077086,0.800921850184347,18.4463480946038
0.801488304371318,18.4462888172763,0.800903759389884,18.4463473087035,0.800903865893938,18.446348388804,0.801196064025755,18.4463183913185,0.800904035520454,18.4463500321891
0.801487956343273,18.4462888319298,0.800885973087714,18.4463489957969,0.800886089127976,18.4463501735788,0.801186999712665,18.4463192717373,0.800886274919514,18.4463519712309
0.801487678945815,18.4462888360063,0.800868248645117,18.4463506725971,0.800868374603694,18.4463519521045,0.80117800175664,18.4463201429368,0.800868577294512,18.4463539107138
0.80148768708874,18.4462887952489,0.800850582798265,18.4463523394431,0.800850719055176,18.4463537247092,0.801169175979927,18.4463209879547,0.800850939380493,18.4463558509482
0.801506828657925,18.4462857502691,0.800832960634432,18.4463539977677,0.800833107574909,18.4463554928894,0.801169938870541,18.4463203278326,0.800833346283342,18.4463577935318
0.801525970227109,18.4462827052892,0.800814601101108,18.4463557208961,0.800814759599125,18.4463573350132,0.801170333334778,18.4463197028691,0.800815018291834,18.4463598248769
0.801510492680348,18.4462851030552,0.800794734576517,18.4463575804993,0.800794906041622,18.4463593282964,0.80115266516309,18.446321871948,0.800795187273499,18.4463620311487
0.801485915825712,18.4462889313956,0.800774751907795,18.4463594459883,0.800774936877529,18.4463613331864,0.801130389422677,18.446324760978,0.800775241710716,18.4463642586189
0.801485893731669,18.4462888952823,0.800756409635964,18.4463611537675,0.800756607423814,18.4463631734506,0.801121211053678,18.4463256368281,0.800756934768516,18.4463663107673
0.801485883655672,18.4462888572775,0.800739087058468,18.4463627622878,0.800739297349714,18.4463649113698,0.801112548444556,18.446326461164,0.800739646742893,18.446368255812
0.801504265704453,18.4462858954068,0.800721797332735,18.4463643634416,0.800722020500195,18.4463666459533,0.80111309843201,18.446325821096,0.800722392683589,18.4463702040796
0.801523033338469,18.446282872238,0.800703800039978,18.4463660256251,0.800704037022568,18.4463684514818,0.801113487704957,18.4463251838842,0.800704433752184,18.4463722393151
0.801517965486259,18.4462836427123,0.800684339680748,18.4463678180712,0.8006845920459,18.4463704037437,0.801101228164155,18.4463265135946,0.800685016224543,18.4463744479492
0.801506621529388,18.446285412088,0.800664360308153,18.4463696533355,0.800664628920615,18.4463724080274,0.801085571317812,18.4463283669382,0.800665082227184,18.4463767237509
0.801495277572517,18.4462871814637,0.800645074239236,18.4463714201066,0.800645358972194,18.4463743427167,0.801070261082418,18.4463301856959,0.800645841311374,18.4463789285397
0.801483933615646,18.4462889508394,0.800626734197973,18.4463730956425,0.800627034675025,18.4463761824632,0.80105542374611,18.4463319577104,0.800627545485456,18.4463810326518
0.801483731299819,18.44628894549,0.800609340228059,18.446374680409,0.800609656029107,18.446377927267,0.801046630138569,18.4463327957128,0.800610194652225,18.4463830352153
0.801483588941659,18.4462889305901,0.800592442957071,18.4463762157051,0.800592774024636,18.4463796222083,0.801038114839429,18.4463336040825,0.800593340449679,18.4463849873315
0.801501757087658,18.4462859555606,0.800575590563668,18.4463777427162,0.800575937235503,18.4463813126101,0.801038777328208,18.446332929372,0.800576532172943,18.4463869409843
0.80152004653705,18.4462829609209,0.800558043468508,18.4463793282921,0.800558406780866,18.4463830726553,0.801039153421139,18.4463322774791,0.800559032232536,18.4463889822303
0.801505674557171,18.4462852541017,0.800539059577731,18.4463810389559,0.800539441317254,18.4463849767745,0.801022480926164,18.4463343377665,0.800540100693209,18.4463911983753
0.801482624349916,18.4462889522702,0.800519948012595,18.4463827563567,0.800520348728397,18.446386893657,0.801001405638887,18.4463371057301,0.800521043187264,18.4463934373158
0.801481996193655,18.4462890171735,0.80050237202469,18.4463843313894,0.800502790581434,18.4463886564825,0.800992308827231,18.4463379823449,0.800503518155815,18.4463955035567
0.801481799106632,18.4462890122264,0.800485780018725,18.4463858141089,0.800486215784393,18.4463903205805,0.80098391935153,18.4463387759387,0.800486975413581,18.4463974607992
0.801481614493062,18.446289006206,0.800469253869103,18.4463872868194,0.800469707140101,18.4463919780367,0.800975569124879,18.4463395650042,0.800470499484165,18.4463994168788
0.801481429960825,18.4462890001786,0.800452774754059,18.4463887512255,0.800453245843304,18.4463936307393,0.800967242545125,18.4463403509825,0.800454071598589,18.4464013739924
0.801499240400456,18.446286036863,0.800436341160677,18.4463902074851,0.800436830379661,18.4463952788403,0.80096793630054,18.4463396553102,0.800437690246902,18.4464033323081
0.801517066422797,18.4462830709865,0.800419228133039,18.4463917196803,0.800419736606025,18.4463969950431,0.800968298457428,18.4463389899925,0.800420632830108,18.4464053785196
0.801512194038704,18.4462838397604,0.800400710049739,18.4463933514092,0.800401239761998,18.4463988521132,0.800956609463082,18.4463402581988,0.800402176246333,18.446407600335
0.801501349879449,18.4462855910919,0.800381700246327,18.4463950217246,0.800382252175374,18.4464007584535,0.800941689004193,18.4463420401958,0.800383230944939,18.4464098890321
0.801490505720195,18.4462873424235,0.800363353223575,18.4463966292328,0.800363926992368,18.446402598289,0.800927099820796,18.4463437896694,0.800364947495591,18.4464121055173
0.80147966156094,18.4462890937551,0.800345909494186,18.4463981532518,0.80034650440434,18.4464043475045,0.800912962075174,18.4463454952439,0.800347565455582,18.4464142199944
0.801479440205818,18.4462890951347,0.800329369098123,18.4463995942264,0.800329984411289,18.4464060061002,0.800904587177987,18.4463462820326,0.800331084726719,18.4464162316321
0.801479283563596,18.4462890858537,0.800313304433515,18.4464009897495,0.800313939908366,18.4464076169569,0.800896482428602,18.4463470400733,0.800315079147703,18.4464181918295
0.801496733657671,18.446286141587,0.8002972852657,18.4464023773231,0.800297941188848,18.4464092232171,0.800897203876039,18.4463463276556,0.800299120031095,18.4464201528739
0.801514191650123,18.4462831960036,0.80028060260243,18.4464038182034,0.800281280177931,18.4464108959708,0.800897597873504,18.4463456452076,0.800282501094494,18.4464222018581
0.801503715138456,18.4462849168889,0.800262549694538,18.446405372924,0.800263251086211,18.4464127060789,0.800883340125294,18.4463473600021,0.800264518448783,18.4464244265137
0.801478893684068,18.446289034102,0.800244245069313,18.4464069447579,0.80024497099838,18.4464145413869,0.800861784253394,18.4463502839524,0.800246286396242,18.4464266897474
0.801477656958216,18.4462892067645,0.8002273822334,18.4464083885848,0.800228131124097,18.4464162320984,0.80085274117574,18.4463511666188,0.80022949163773,18.4464287816264
0.801477431311885,18.4462892103238,0.800211593136598,18.446409736543,0.800212363860227,18.4464178151205,0.800844740173809,18.4463519132326,0.800213767415172,18.4464307466694
0.801477205665555,18.446289213883,0.80019589467461,18.4464110728482,0.800196687436737,18.4464193890224,0.800836784545271,18.4463526547818,0.800198134576009,18.4464327067102
0.801476980335886,18.4462892173899,0.800180246436105,18.4464124009742,0.800181061495223,18.4464209578559,0.800828854258173,18.4463533931517,0.800182552870833,18.4464346667487
0.80147692013453,18.4462891935721,0.800164648407024,18.4464137209474,0.80016548601855,18.4464225216228,0.800821031710311,18.446354114712,0.800167022283029,18.4464366267698
0.801476859933174,18.4462891697543,0.800149091625228,18.4464150335495,0.800149952054632,18.4464240812218,0.800813229859278,18.446354833551,0.800151533886942,18.4464385878845
0.801493583281547,18.4462862884474,0.80013356714517,18.446416339554,0.80013445066852,18.44642563755,0.800813836010132,18.446354121348,0.800136078774598,18.446440551206
0.80151042180484,18.4462833875313,0.800117399553456,18.446417695627,0.800118307463382,18.4464272583164,0.800814178564177,18.4463534287048,0.800119984600871,18.446442602432
