gt_x,gt_y,K=1_pred_x,K=1_pred_y,K=5_pred_x,K=5_pred_y,K=10_pred_x,K=10_pred_y,baseline_pred_x,baseline_pred_y
11.2637714833104,19.3714631993779,11.269827980564,19.3829517734934,11.2618078656752,19.3792514593269,11.2685635081453,19.3834548477702,11.2706793897574,19.3826159078655
11.2584526007781,19.3581530770619,11.264566404132,19.3696085510686,11.2562926040661,19.3660179687988,11.2632410564999,19.3701357907574,11.2654667513117,19.3692534914798
11.2531316666253,19.3448378228002,11.2592955001925,19.3562376282608,11.2507661236741,19.3527704274848,11.2579077726585,19.3567896269438,11.2602464074347,19.3558627478531
11.2478083543434,19.331516616425,11.2540160787106,19.3428410405084,11.2452289172723,19.3395093376223,11.252564469475,19.3434183904386,11.2550192267052,19.3424456901946
11.2424834458027,19.3181914148443,11.2487289214539,19.3294207535593,11.239682030599,19.3262365490036,11.2472119319066,19.3300240455411,11.2497860472783,19.3290042629363
11.2371573527969,19.3048632497941,11.243434794069,19.3159786942917,11.2341263254404,19.3129534248989,11.2418509292972,19.3166085174805,11.244547691178,19.3155403716902
11.231830628616,19.2915335055773,11.2381343924085,19.3025166143797,11.2285626986261,19.2996614170698,11.2364821610079,19.3031735563575,11.2393049085795,19.3020557477078
11.226501798438,19.2781984951998,11.2328283120057,19.2890360125396,11.2229909678745,19.2863593211294,11.2311062254195,19.289720659578,11.2340583466829,19.2885518703581
11.2211719692409,19.2648609867205,11.2275169483888,19.2755378809907,11.2174121112241,19.2730489197737,11.225723518839,19.2762508188718,11.2288084501178,19.2750297135465
11.2158462027932,19.2515336385174,11.222200579523,19.2620229144708,11.2118289889777,19.2597368076196,11.2203343188761,19.2627647289376,11.2235555389485,19.2614899564512
11.2105265650542,19.2382216172191,11.2168798090219,19.2484926369941,11.2062431255659,19.2464262485134,11.2149392337443,19.2492639117867,11.2183002560133,19.2479341086875
11.2052024016689,19.2248982793201,11.2115559236135,19.2349503119373,11.20065009138,19.2331054431012,11.2095395650926,19.2357516247028,11.2130439349805,19.2343654163044
11.1998763040768,19.2115701048427,11.2062295017422,19.2213974021035,11.1950517259512,19.2197782522318,11.2041358965776,19.222229328245,11.2077872109297,19.2207853210483
11.1945518695901,19.1982460915651,11.2009002659948,19.207833193819,11.1894498684252,19.2064487393112,11.1987279440089,19.2086963112476,11.2025298529789,19.2071930921135
11.1892282566863,19.1849241339429,11.195568383212,19.1942581049223,11.1838443244791,19.1931159981612,11.1933158742807,19.1951529913511,11.1972720570717,19.1935891369989
11.1839076856503,19.1716097874961,11.1902342264823,19.1806730790142,11.1782365181756,19.1797832230583,11.1879000638613,19.1816003106405,11.1920142214039,19.179974390544
11.1785887860919,19.1582996233185,11.1848982379694,19.1670792364532,11.1726261161935,19.1664492029295,11.1824809596405,19.1680393874261,11.1867568160732,19.1663499632836
11.1732698865334,19.1449894591408,11.1795609113573,19.1534778298759,11.1670126754704,19.1531124094907,11.1770590611854,19.1544714718387,11.1815003654808,19.1527170969888
