gt_x,gt_y,transformer_pred_x,transformer_pred_y,mobilevit_pred_x,mobilevit_pred_y,lstm_pred_x,lstm_pred_y,baseline_pred_x,baseline_pred_y,gru_pred_x,gru_pred_y
11.5316959761622,20.0419251499854,11.5316959761622,20.0419251499854,11.5316959761622,20.0419251499854,11.5316959761622,20.0419251499854,11.5316959761622,20.0419251499854,11.5316959761622,20.0419251499854
11.5267618788095,20.0295778174317,11.5271171323699,20.0304668839281,11.5272947591501,20.0309114171763,11.5272947591501,20.0309114171763,11.5272947591501,20.0309114171763,11.5272947591501,20.0309114171763
11.5221353824007,20.0180003614634,11.5226094418224,20.0191867161705,11.5228464715332,20.019779893524,11.5228464715332,20.019779893524,11.5228464715332,20.019779893524,11.5228464715332,20.019779893524
11.5176585381721,20.0067974612685,11.5181281025797,20.0079725112898,11.5183628847835,20.0085600363004,11.5183628847835,20.0085600363004,11.5183628847835,20.0085600363004,11.5183628847835,20.0085600363004
11.5129187689993,19.9949365461484,11.5135472545564,19.9965092714446,11.513861497335,19.9972956340927,11.513861497335,19.9972956340927,11.513861497335,19.9972956340927,11.513861497335,19.9972956340927
11.5079157602359,19.9824168286463,11.5088647497186,19.9847916213074,11.5093392444599,19.985979017638,11.5093392444599,19.985979017638,11.5093392444599,19.985979017638,11.5093392444599,19.985979017638
11.5029127514725,19.9698971111442,11.5041566053118,19.9730098099709,11.5047785322314,19.9745661593843,11.5047785322314,19.9745661593843,11.5047785322314,19.9745661593843,11.5047785322314,19.9745661593843
11.4979097427092,19.957377393642,11.4994169532004,19.9611491528427,11.500170558446,19.963035032443,11.500170558446,19.963035032443,11.500170558446,19.963035032443,11.500170558446,19.963035032443
11.4929249434702,19.9449032787572,11.4946518632492,19.9492248508535,11.4955153231387,19.9513856369017,11.4955153231387,19.9513856369017,11.4955153231387,19.9513856369017,11.4955153231387,19.9513856369017
11.48794736407,19.9324472447146,11.4898613310526,19.9372368860229,11.4908183145439,19.9396317066771,11.4908183145439,19.9396317066771,11.4908183145439,19.9396317066771,11.4908183145439,19.9396317066771
11.4831324419266,19.9203983041679,11.4851022785699,19.9253277153625,11.4860871968916,19.9277924209598,11.4860871968916,19.9277924209598,11.4860871968916,19.9277924209598,11.4860871968916,19.9277924209598
11.4783855304092,19.9085195784893,11.4803493011041,19.9134333244825,11.4813311864516,19.9158901974791,11.4813313644983,19.915890126335,11.4813329651522,19.9158894868821,11.4813312580894,19.9158901688536
11.4733736590904,19.8959777204055,11.4754940400961,19.9012935860176,11.476554230599,19.9039515188237,11.4765594585735,19.9039494283194,11.4765645795208,19.9039473826402,11.476560755062,19.9039489102884
11.4680945965543,19.8827671452048,11.4705323310898,19.8888998335567,11.4717511983576,19.8919661777326,11.471765411761,19.8919604902955,11.4717777200286,19.8919555731027,11.4717705156844,19.8919584504771
11.4631224882381,19.8703248284597,11.4656457666824,19.876707479443,11.4669074059046,19.8798988049347,11.4669335928974,19.8798883182439,11.4669583231164,19.8798784366468,11.4669458084781,19.8798834344545
11.4582743166561,19.8581927059972,11.4607749307493,19.864568879565,11.4620252377959,19.8677569663489,11.4620663777202,19.8677404778555,11.4621095282402,19.8677232320853,11.4620894959858,19.8677312314172
11.453290620699,19.8457213810676,11.4558425024207,19.8522912554235,11.4571184432815,19.8555761926014,11.4571777879322,19.8555523864799,11.4572457056354,19.8555252358906,11.4572152327949,19.8555374034767
11.4481706888986,19.8329090729447,11.4508498609071,19.8398780143684,11.4521894469113,19.8433624850802,11.4522702602554,19.8433300369214,11.4523694241558,19.8432903866655,11.4523250728977,19.8433080947142
11.4430507570982,19.8200967648218,11.4458397951923,19.8274374096503,11.4472343142393,19.8311077320646,11.4473408802988,19.8310649024128,11.4474774243598,19.8310102950834,11.4474159058962,19.831034855915
11.4379308252978,19.8072844566989,11.4408109562275,19.8149667466684,11.4422510216923,19.8188078916531,11.4423887487016,19.8187524830159,11.4425680756115,19.8186807543933,11.4424864392765,19.8187133447412
11.4328617550883,19.7945994599289,11.4357852182726,19.802506471393,11.4372469498647,19.806459977125,11.4374146192347,19.8063924763778,11.4376414140089,19.8063017506571,11.4375368986461,19.8063434710315
11.4278130410525,19.7819654165789,11.4307536586142,19.7900356189482,11.432223967395,19.7940707201329,11.4324210980322,19.7939913156375,11.4327000531859,19.7938797139914,11.4325697918711,19.7939317067736
11.4228171082363,19.7694635088472,11.4257292324745,19.7775873709309,11.4271852945936,19.7816493019728,11.4274117268336,19.7815580516694,11.4277476657123,19.78142364274,11.427588564963,19.7814871404414
11.4178425650667,19.7570151492183,11.4207026083779,19.7651366532016,11.4221326300335,19.7691974051933,11.4223872227966,19.7690947651145,11.4227851345879,19.768935550916,11.4225939231624,19.7690118566431
11.4128401405091,19.7444969580897,11.4156575159535,19.7526416902898,11.4170662036757,19.7567140563899,11.4173472167694,19.7566007260306,11.4178122071479,19.7564146617279,11.4175855517166,19.7565051029137
11.4078085916106,19.7319058223714,11.410594222428,19.7401040369191,11.4119870378367,19.744203144193,11.4122931858292,19.7440796389822,11.4128304096526,19.7438646600014,11.4125649261695,19.743970583827
11.4027770427122,19.7193146866532,11.4055242406051,19.7275534875129,11.4068978395516,19.7316728879427,11.407228345307,19.7315395173174,11.4078430146264,19.7312935362754,11.4075351944926,19.7314163391209
11.3977454938138,19.706723550935,11.4004486849361,19.7149927635997,11.4018002804973,19.719127369932,11.4021543298066,19.7189844586887,11.4028517415079,19.7187053543921,11.4024979350932,19.7188464883576
11.3927132418997,19.6941306889298,11.395367438111,19.7024212424026,11.3966945362166,19.706566519139,11.3970711609104,19.7064144550578,11.3978566595708,19.7061000874871,11.3974531489763,19.7062610312606
11.3876806998902,19.6815371145819,11.3902807630738,19.6898392814363,11.3915807946656,19.6939903648635,11.3919789372822,19.6938295725581,11.3928578523054,19.6934778081789,11.3924009031964,19.6936600463153
11.382643029631,19.6689307612759,11.3851870913159,19.6772429399822,11.3864591221584,19.6813990293354,11.3868777598129,19.6812299198614,11.387855406228,19.6808386312716,11.3873412607714,19.6810436570465
