Baseline,transformer,mobilevit,lstm,gru
0.00688539381101,0.002242109510168,0.003325464922173,0.006649373619789,0.006650909400403
0.006873191857747,0.002228434774343,0.003297925649927,0.006594206506181,0.006595932837503
0.006905749702553,0.002230106199975,0.003294206810106,0.006586774576657,0.006588629280347
0.006925962269357,0.002226901667283,0.003282751258077,0.006563892641749,0.006565878550266
0.007036420221217,0.002249992282518,0.003305344324504,0.006608900180402,0.006611332301219
0.007149836038261,0.002272135216112,0.003324161363631,0.006646342926883,0.006649341457134
0.007217463048168,0.002281319554585,0.003328016647389,0.006654108692726,0.006657375293428
0.007260728173486,0.002280859328266,0.003316601336201,0.006631351669477,0.006634898794068
0.007408795035529,0.002310614267246,0.003343219217815,0.006684479467602,0.00668876815649
0.007570715768807,0.002342604374796,0.003370231498638,0.006738398587935,0.006743610270532
0.007699231378178,0.002363685168477,0.003382735899218,0.006763428479663,0.006769419316677
0.007814340606799,0.002378767109331,0.003385222247279,0.006768466512924,0.006775270687723
0.007929361841497,0.002391755924168,0.00338245592574,0.006763022821914,0.006770747355245
0.00807129252427,0.002410746225274,0.003384336714508,0.006766870895218,0.006775793524067
0.008208296080666,0.002425946911514,0.003378058867035,0.006754445742406,0.006764694364923
0.008341734555109,0.00243790448204,0.00336446618232,0.006727440634888,0.006739135623315
0.008479444704108,0.0024486212496,0.003345101551545,0.006688936853509,0.006702307565754
0.008615955423702,0.002457097288071,0.003319869752338,0.006638762275686,0.006653940036982
0.008751158066003,0.002463439314553,0.003289039129682,0.006577456226482,0.006594566722595
0.008886688117164,0.002468422788683,0.003253992514455,0.006507785181858,0.006526936738583
0.009061806677375,0.002490880930339,0.003252377031887,0.006505023181367,0.006525693542798
0.009228027037455,0.002508778319877,0.003242091910673,0.00648495563535,0.00650718883888
0.009271713581448,0.002462329377813,0.003093922320675,0.006189353723823,0.00621597249709
0.009309162776896,0.002404918455606,0.002908228780855,0.005818985271739,0.005851640938421
0.009506046758237,0.002419179551218,0.002860006266013,0.005723519856851,0.005760333117491
0.009710731339579,0.002435728282221,0.002812461940803,0.00562953186546,0.005670781881783
0.009925823345218,0.002453828141463,0.002759645454853,0.005525190372053,0.005571628155088
0.010145402322093,0.00247340892469,0.002706170379347,0.005419677246384,0.00547164308604
0.010401334420153,0.002514206869066,0.002705153093322,0.005418876372522,0.005474640833237
